77,00,00,55.33,-1,30,03,51.0,8.41,A0V,3.53,1.12,0.022,0.009
78,00,00,55.76,+1,17,52,04.2,8.06,K0,1.17,0.96,1.203,0.017
79,00,00,56.57,+1,35,19,00.3,8.69,F5,4.57,0.99,0.529,0.020
80,00,00,58.03,-1,11,49,24.7,8.40,G2V,15.59,1.43,0.566,0.015
81,00,00,58.53,-1,04,55,55.6,8.57,G5,23.43,1.28,0.642,0.002
82,00,00,59.53,-1,10,56,08.9,9.50,G5,1.82,1.37,1.107,0.015
83,00,00,59.54,+1,52,04,50.0,8.85,M0,2.28,1.30,1.726,0.037
84,00,01,00.43,+1,27,53,10.8,9.61,K0,18.90,1.33,0.852,0.046
85,00,01,01.44,-1,24,42,50.6,10.62,A2,3.90,2.06,0.359,0.019
86,00,01,02.49,+1,69,36,12.6,8.05,B9,3.47,0.78,0.018,0.011
87,00,01,02.76,-1,05,50,05.9,7.80,F5,4.52,1.08,0.430,0.015
88,00,01,04.60,-1,48,48,35.5,5.71,G8III,5.97,0.70,0.911,0.001
89,00,01,06.52,+1,53,10,01.0,7.87,K2,2.60,0.96,1.566,0.014
90,00,01,07.20,-1,41,53,14.7,7.64,F5IV/V,9.35,0.92,0.500,0.015
91,00,01,07.34,-1,05,52,27.6,7.66,K0,4.21,1.23,1.300,0.014
92,00,01,09.75,-1,20,42,20.1,8.68,G8III,4.77,1.44,0.944,0.018
93,00,01,10.13,-1,00,04,33.3,8.12,F8V,16.74,1.28,0.619,0.015
94,00,01,10.76,-1,32,45,24.5,10.10,G2,10.48,1.48,0.644,0.035
95,00,01,12.49,-1,11,57,50.4,8.67,F5V,7.85,1.17,0.513,0.012
96,00,01,13.17,+1,13,58,29.1,10.46,M0,19.83,5.16,1.360,0.010
98,00,01,13.72,-1,52,47,54.9,9.87,F6/F7V,6.49,1.44,0.551,0.022
97,00,01,13.76,-1,21,24,14.6,9.48,F5V,5.52,1.74,0.530,0.024
99,00,01,15.84,+1,60,21,19.1,7.04,C5p,1.27,0.70,2.835,0.040
100,00,01,15.95,+1,19,44,28.7,8.44,G0,4.49,1.08,0.898,0.015
101,00,01,16.74,-1,47,47,37.8,9.88,F5IV/V,7.35,1.74,0.509,0.034
102,00,01,16.90,-1,41,29,14.5,7.05,M1III,3.00,0.82,1.550,0.015
103,00,01,17.31,-1,68,22,15.7,8.29,F6V,9.15,0.76,0.538,0.010
104,00,01,18.42,-1,31,53,58.6,9.34,F7V,8.16,1.21,0.543,0.018
105,00,01,18.68,+1,70,55,44.2,7.73,F0,4.44,0.75,0.455,0.003
106,00,01,19.24,+1,49,58,53.7,6.22,G7II-III,4.50,0.73,0.970,0.005
107,00,01,20.11,-1,50,20,14.6,5.53,M2III,5.84,0.61,1.615,0.006
108,00,01,20.77,-1,70,07,31.1,8.53,K3II/III,0.30,0.86,1.315,0.019
109,00,01,23.18,+1,06,47,29.4,7.23,F0,5.33,0.94,0.388,0.003
110,00,01,23.69,+1,39,36,38.9,8.61,G5,20.42,1.91,0.787,0.003
111,00,01,23.78,+1,34,16,54.7,11.28,M2,27.11,2.33,1.308,0.020
112,00,01,25.66,-1,16,56,52.2,10.76,M1.5V:,31.35,4.17,1.384,0.005
113,00,01,27.75,+1,49,00,37.5,8.93,A0,0.27,1.09,0.021,0.016
114,00,01,29.20,+1,30,44,09.2,7.95,G0IV,9.93,1.95,0.654,0.007
115,00,01,29.42,-1,62,55,23.4,7.46,A2IV,4.73,0.67,0.160,0.008
116,00,01,30.09,-1,33,47,33.7,8.60,F3V,8.29,0.97,0.435,0.010
117,00,01,31.30,-1,72,36,21.3,8.55,G8III,0.36,0.87,1.093,0.019
118,00,01,32.76,-1,09,25,48.1,9.20,G0,12.08,1.33,0.606,0.020
119,00,01,33.65,+1,44,40,31.6,6.82,K0,7.49,0.83,1.071,0.008
120,00,01,35.04,-1,45,20,40.9,8.29,K1IIICNIV,2.83,1.09,1.183,0.014
121,00,01,35.15,+1,28,25,25.6,6.83,K2III,3.66,0.83,1.197,0.015
122,00,01,35.85,-1,77,03,55.1,4.78,K2III,14.77,0.47,1.254,0.039
123,00,01,36.06,+1,72,14,11.8,7.21,K0,5.07,0.70,1.169,0.009
124,00,01,37.02,+1,61,13,22.1,5.58,F0III,0.86,0.56,0.407,0.003
125,00,01,37.14,-1,39,20,12.0,8.70,F2V,5.08,1.06,0.366,0.012
126,00,01,38.10,+1,14,37,56.3,8.06,G5,2.94,0.95,0.969,0.011
127,00,01,38.90,-1,48,56,06.6,10.86,,11.27,2.15,0.942,0.006
